"2016-03-25T12:30:48.581Z", "load", "http://www.leuven.be/index.jsp", ""
"2016-03-25T12:30:50.699Z", "beforeunload", "http://www.leuven.be/index.jsp", ""
"2016-03-25T12:30:51.213Z", "load", "http://www.leuven.be/leven/huisvuil-milieu/afval/ophaalkalenders/index.jsp", ""
"2016-03-25T12:30:53.426Z", "click", "http://www.leuven.be/leven/huisvuil-milieu/afval/ophaalkalenders/index.jsp", "http://www.ecowerf.be/downloads/Afvalkalender_Leuven_Kessel-Lo_B.pdf"
"2016-03-25T12:30:53.811Z", "load", "http://www.ecowerf.be/downloads/Afvalkalender_Leuven_Kessel-Lo_B.pdf", ""
"2016-03-25T12:30:57.324Z", "beforeunload", "http://www.ecowerf.be/downloads/Afvalkalender_Leuven_Kessel-Lo_B.pdf", ""
"2016-03-25T12:30:59.680Z", "beforeunload", "http://www.leuven.be/leven/huisvuil-milieu/afval/ophaalkalenders/index.jsp", ""
"2016-03-25T12:31:00.363Z", "load", "http://jeugdwerk.mijnleuven.be/app/views/contacts", ""
