"2016-03-25T14:44:06.008Z", "load", "https://self-repair.mozilla.org/en-US/repair/", ""
"2016-03-25T14:44:18.392Z", "load", "https://www.facebook.com/", ""
"2016-03-25T14:44:54.377Z", "beforeunload", "https://www.facebook.com/", ""
"2016-03-25T14:44:57.625Z", "load", "http://sporza.be/cm/sporza", ""
"2016-03-25T14:45:00.718Z", "click", "http://sporza.be/cm/sporza", "http://sporza.be/cm/sporza/voetbal"
"2016-03-25T14:45:01.290Z", "beforeunload", "http://sporza.be/cm/sporza", ""
"2016-03-25T14:45:03.746Z", "load", "http://sporza.be/cm/sporza/voetbal", ""
"2016-03-25T14:45:24.150Z", "click", "http://sporza.be/cm/sporza/voetbal", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League"
"2016-03-25T14:45:24.166Z", "beforeunload", "http://sporza.be/cm/sporza/voetbal", ""
"2016-03-25T14:45:26.001Z", "load", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League", ""
"2016-03-25T14:45:38.013Z", "click", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League/2.5199"
"2016-03-25T14:45:38.021Z", "beforeunload", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League", ""
"2016-03-25T14:45:39.280Z", "load", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League/2.5199", ""
"2016-03-25T14:46:13.818Z", "beforeunload", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League/2.5199", ""
"2016-03-25T14:46:16.144Z", "load", "http://sporza.be/cm/sporza", ""
"2016-03-25T14:46:26.484Z", "click", "http://sporza.be/cm/sporza", "http://sporza.be/cm/sporza/voetbal"
"2016-03-25T14:46:26.549Z", "beforeunload", "http://sporza.be/cm/sporza", ""
"2016-03-25T14:46:28.588Z", "load", "http://sporza.be/cm/sporza/voetbal", ""
"2016-03-25T14:46:31.000Z", "click", "http://sporza.be/cm/sporza/voetbal", "http://sporza.be/cm/sporza/videozone/programmas/extratime"
"2016-03-25T14:46:31.134Z", "beforeunload", "http://sporza.be/cm/sporza/voetbal", ""
"2016-03-25T14:46:37.366Z", "load", "http://sporza.be/cm/sporza/videozone/programmas/extratime", ""
"2016-03-25T14:46:57.250Z", "click", "http://sporza.be/cm/sporza/videozone/programmas/extratime", "http://sporza.be/cm/sporza"
"2016-03-25T14:46:57.274Z", "beforeunload", "http://sporza.be/cm/sporza/videozone/programmas/extratime", ""
"2016-03-25T14:46:59.419Z", "load", "http://sporza.be/cm/sporza", ""
"2016-03-25T14:47:01.437Z", "click", "http://sporza.be/cm/sporza", "http://sporza.be/cm/sporza/voetbal"
"2016-03-25T14:47:01.638Z", "beforeunload", "http://sporza.be/cm/sporza", ""
"2016-03-25T14:47:07.886Z", "load", "http://sporza.be/cm/sporza/voetbal", ""
"2016-03-25T14:47:15.555Z", "click", "http://sporza.be/cm/sporza/voetbal", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League"
"2016-03-25T14:47:15.572Z", "beforeunload", "http://sporza.be/cm/sporza/voetbal", ""
"2016-03-25T14:47:20.465Z", "load", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League", ""
"2016-03-25T14:48:21.035Z", "beforeunload", "http://sporza.be/cm/sporza/voetbal/Jupiler_Pro_League", ""
"2016-03-25T14:48:27.152Z", "load", "http://www.hln.be/", ""
"2016-03-25T14:48:46.877Z", "beforeunload", "http://www.hln.be/", ""
"2016-03-25T14:48:50.332Z", "load", "http://deredactie.be/cm/vrtnieuws", ""
"2016-03-25T14:49:33.732Z", "beforeunload", "http://deredactie.be/cm/vrtnieuws", ""
