2016-02-24T12:06:35.190Z,load,toledo.kuleuven.be,/portal/,22.0
2016-02-24T12:06:40.369Z,load,toledo.kuleuven.be,/portal/,22.0
2016-02-24T12:07:55.780Z,load,toledo.kuleuven.be,/portal/,22.0
2016-02-24T12:09:50.192Z,load,p.cygnus.cc.kuleuven.be,/webapps/blackboard/execute/course/tools,22.0
2016-02-24T12:10:04.053Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:10:40.712Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:11:13.227Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:11:28.381Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:11:29.906Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:11:35.644Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:21:06.164Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:33:30.284Z,load,www.kuleuven.be,/studenten/,22.0
2016-02-24T12:33:35.425Z,load,www.kuleuven.be,/onderwijs/student,22.0
2016-02-24T12:34:20.258Z,load,onderwijsaanbod.kuleuven.be,/opleidingen/n/CQ_50268945.htm,22.0
2016-02-24T12:34:24.957Z,load,onderwijsaanbod.kuleuven.be,/opleidingen/n/SC_51230411.htm,22.0
2016-02-24T12:34:58.515Z,load,onderwijsaanbod.kuleuven.be,/syllabi/e/H02C6AE.htm,22.0
2016-02-24T12:35:49.319Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:36:15.950Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:36:18.671Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:37:10.367Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:37:13.360Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:37:22.021Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:37:28.528Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-02-24T12:37:46.183Z,load,p.cygnus.cc.kuleuven.be,/webapps/discussionboard/do,22.0
2016-03-26T21:54:55.763Z,load,www.kuleuven.be,/studeren/,22.0
2016-03-26T21:55:11.791Z,load,onderwijsaanbod.kuleuven.be,/opleidingen/n/CQ_50268945.htm,22.0
2016-03-26T21:55:14.338Z,load,onderwijsaanbod.kuleuven.be,/opleidingen/n/SC_51230411.htm,22.0
2016-03-26T21:55:22.340Z,load,onderwijsaanbod.kuleuven.be,/syllabi/e/H02C1AE.htm,22.0
2016-03-26T21:55:27.457Z,load,onderwijsaanbod.kuleuven.be,/syllabi/e/H02C1AE.htm,22.0
2016-03-26T21:55:34.349Z,load,onderwijsaanbod.kuleuven.be,/opleidingen/e/SC_51016880.htm,22.0
2016-03-26T21:55:50.064Z,load,www.kuleuven.be,/wieiswie/en/person/00015195,22.0
2016-03-26T21:55:55.518Z,load,www.kuleuven.be,/wieiswie/en/person/00015195,22.0
2016-03-26T21:55:58.558Z,load,www.kuleuven.be,/wieiswie/en/person/00015195,22.0
2016-03-26T21:56:36.840Z,load,www.kuleuven.be,/kuleuven/,22.0
2016-03-26T21:56:38.787Z,load,www.kuleuven.be,/studeren/,22.0
2016-03-26T21:56:47.518Z,load,onderwijsaanbod.kuleuven.be,/opleidingen/n/CQ_50268945.htm,22.0
2016-03-26T21:56:53.593Z,load,onderwijsaanbod.kuleuven.be,/opleidingen/n/SC_51230411.htm,22.0
2016-03-26T21:57:01.539Z,load,onderwijsaanbod.kuleuven.be,/syllabi/e/H0T25AE.htm,22.0
2016-03-26T21:57:06.836Z,load,onderwijsaanbod.kuleuven.be,/opleidingen/n/SC_51230411.htm,22.0
2016-03-26T21:57:18.338Z,load,onderwijsaanbod.kuleuven.be,/opleidingen/n/SC_51230411.htm,22.0
2016-03-26T21:58:01.422Z,load,www.kuleuven.be,/studeren/,22.0
2016-03-26T21:58:23.855Z,load,www.kuleuven.be,/studentenvoorzieningen/jobdienst/jobstudent,22.0
2016-03-26T21:58:28.946Z,load,www.kuleuven.be,/studentenvoorzieningen/jobdienst/jobstudent,22.0
2016-03-26T21:59:29.694Z,load,bib.kuleuven.be,/universiteitsarchief/collecties/musea,22.0
2016-03-26T21:59:31.912Z,load,bib.kuleuven.be,/webcms/Shibboleth.sso,22.0
2016-03-26T21:59:35.075Z,load,bib.kuleuven.be,/universiteitsarchief/collecties/musea,22.0
2016-03-26T21:59:37.031Z,load,bib.kuleuven.be,/universiteitsarchief/collecties/musea,22.0
2016-03-26T22:01:28.444Z,load,flask.pocoo.org,/docs/0.10/,22.0
2016-03-26T22:01:47.698Z,load,flask.pocoo.org,/docs/0.10/,22.0
2016-03-26T22:03:30.691Z,load,ca.wikipedia.org,/wiki/Ci%C3%A8ncia,22.0
2016-03-26T22:03:37.113Z,load,ca.wikipedia.org,/wiki/Ci%C3%A8ncia,22.0
2016-03-26T22:04:16.745Z,load,en.wikipedia.org,/wiki/Communication,22.0
2016-03-26T22:04:30.206Z,load,en.wikipedia.org,/wiki/Communication,22.0
