2016-03-09T19:45:43.089Z,load,duckduckgo.com,/l,18.0
2016-03-09T19:46:32.228Z,load,duckduckgo.com,/l,18.0
2016-03-26T10:05:58.359Z,load,www.hln.be,/regio/,18.0
2016-03-26T10:06:06.940Z,load,www.hln.be,/regio/nieuws-uit-mol/,18.0
2016-03-26T10:06:13.912Z,load,www.hln.be,/regio/nieuws-uit-mol/,18.0
2016-03-26T10:06:18.315Z,load,www.hln.be,/regio/nieuws-uit-mol/,18.0
2016-03-26T10:06:22.855Z,load,www.hln.be,/regio/nieuws-uit-mol/,18.0
2016-03-26T10:06:50.810Z,load,www.cnbc.com,/personal-finance/,18.0
2016-03-26T10:06:57.282Z,load,www.cnbc.com,/2016/03/22/lying-on-insurance-forms-can-come-back-to-haunt-you.html,18.0
2016-03-26T10:06:58.966Z,load,www.cnbc.com,/2016/03/22/lying-on-insurance-forms-can-come-back-to-haunt-you.html,18.0
2016-03-26T10:06:58.970Z,load,www.cnbc.com,/2016/03/22/lying-on-insurance-forms-can-come-back-to-haunt-you.html,18.0
2016-03-26T10:06:58.971Z,load,www.cnbc.com,/2016/03/22/lying-on-insurance-forms-can-come-back-to-haunt-you.html,18.0
2016-03-26T10:06:59.031Z,load,www.cnbc.com,/2016/03/22/lying-on-insurance-forms-can-come-back-to-haunt-you.html,18.0
2016-03-26T10:06:59.033Z,load,www.cnbc.com,/2016/03/22/lying-on-insurance-forms-can-come-back-to-haunt-you.html,18.0
2016-03-26T10:07:00.447Z,load,www.cnbc.com,/personal-finance/,18.0
2016-03-26T10:07:19.261Z,load,www.cnbc.com,/personal-finance/,18.0
2016-03-26T10:07:44.977Z,load,9gag.com,/trending,18.0
2016-03-26T10:09:50.579Z,load,eu.battle.net,/wow/en/forum/,18.0
2016-03-26T10:09:53.440Z,load,eu.battle.net,/wow/en/forum/872818/,18.0
2016-03-26T10:09:57.261Z,load,eu.battle.net,/wow/en/forum/872818/,18.0
2016-03-26T10:10:00.084Z,load,eu.battle.net,/wow/en/forum/872818/,18.0
2016-03-26T10:10:07.533Z,load,eu.battle.net,/wow/en/forum/872818/,18.0
2016-03-26T10:10:22.620Z,load,eu.battle.net,/wow/en/forum/872818/,18.0
2016-03-26T10:10:28.917Z,load,eu.battle.net,/wow/en/forum/872818/,18.0
2016-03-26T10:10:40.256Z,load,eu.battle.net,/wow/en/forum/872818/,18.0
2016-03-26T10:10:41.807Z,load,eu.battle.net,/wow/en/forum/,18.0
2016-03-26T10:10:46.574Z,load,eu.battle.net,/wow/en/forum/872818/,18.0
2016-03-26T10:17:47.948Z,load,www.nieuwsblad.be,/sportwereld,18.0
2016-03-26T10:18:43.943Z,load,toledo.kuleuven.be,/portal/,18.0
2016-03-26T10:19:10.361Z,load,toledo.kuleuven.be,/portal/,18.0
2016-03-26T10:20:45.118Z,load,p.cygnus.cc.kuleuven.be,/webapps/blackboard/content,18.0
2016-03-26T15:55:33.936Z,load,www.hln.be,/regio/,18.0
2016-03-26T15:55:41.691Z,load,www.hln.be,/regio/nieuws-uit-turnhout/,18.0
2016-03-26T15:55:46.571Z,load,www.hln.be,/regio/nieuws-uit-turnhout/,18.0
2016-03-26T15:55:51.646Z,load,www.hln.be,/regio/nieuws-uit-turnhout/,18.0
2016-03-26T15:56:05.298Z,load,www.benl.ebay.be,/sch/Computer-PDA-/160/i.html,18.0
2016-03-26T15:56:09.740Z,load,www.benl.ebay.be,/sch/Computer-PDA-/160/i.html,18.0
2016-03-26T15:56:13.284Z,load,www.benl.ebay.be,/sch/Computer-PDA-/160/i.html,18.0
2016-03-26T15:56:16.588Z,load,www.benl.ebay.be,/sch/PDA-Toebehoren-/111413/i.html,18.0
2016-03-26T15:56:24.220Z,load,www.benl.ebay.be,/sch/PDA-Toebehoren-/111413/i.html,18.0
2016-03-26T15:56:29.942Z,load,www.benl.ebay.be,/sch/PDA-Toebehoren-/111413/i.html,18.0
2016-03-26T15:56:32.745Z,load,www.benl.ebay.be,/sch/Computer-PDA-/160/i.html,18.0
2016-03-26T15:56:42.200Z,load,www.benl.ebay.be,/sch/Computer-PDA-/160/i.html,18.0
2016-03-26T15:56:45.983Z,load,www.benl.ebay.be,/sch/Pcs-/3736/i.html,18.0
2016-03-26T15:56:51.125Z,load,www.benl.ebay.be,/sch/Pcs-/3736/i.html,18.0
2016-03-26T15:56:56.126Z,load,www.benl.ebay.be,/sch/Pcs-/3736/i.html,18.0
2016-03-26T15:57:11.083Z,load,www.benl.ebay.be,/sch/Pcs-/3736/i.html,18.0
2016-03-26T16:01:29.372Z,load,www.meteovista.be,/Europa/Belgie/Leuven/4054147,18.0
