www.hln.be/hln/nl/957/Binnenland/article/detail,www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016/03/25/Video-toont-hoe-politie-kind-weghaalt-bij-neergeschoten-verdachte-in-Schaarbeek.dhtml
www.hln.be,www.hln.be/hln/nl/923/Sport/index.dhtml
www.hln.be/regio,www.hln.be/regio/nieuws-uit-zemst/comite-p-onderzoekt-terreurtip-a2657330
www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016,www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016/03/25/Video-toont-hoe-politie-kind-weghaalt-bij-neergeschoten-verdachte-in-Schaarbeek.dhtml
www.hln.be/hln/nl/957/Binnenland/article,www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016/03/25/Video-toont-hoe-politie-kind-weghaalt-bij-neergeschoten-verdachte-in-Schaarbeek.dhtml
weather.yahoo.com/belgium,weather.yahoo.com/belgium/vlaams-brabant/vilvoorde-12602810
www.hln.be/hln,www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016/03/25/Video-toont-hoe-politie-kind-weghaalt-bij-neergeschoten-verdachte-in-Schaarbeek.dhtml
mijn.bibliotheek.be/portal/rest/user/2d6430a8-51e6-4911-b121-e14c2dbc1f60/library,mijn.bibliotheek.be/portal/rest/user/2d6430a8-51e6-4911-b121-e14c2dbc1f60/library/491993
www.bloomberg.com/markets/stocks,www.bloomberg.com/markets/stocks/world-indexes/americas
www.bloomberg.com/markets/stocks/world-indexes,www.bloomberg.com/markets/stocks/world-indexes/americas
weather.yahoo.com/belgium/vlaams-brabant,weather.yahoo.com/belgium/vlaams-brabant/vilvoorde-12602810
www.bloomberg.com/quote,www.bloomberg.com/quote/CL1:COM
www.standaard.be,www.standaard.be/nieuws/meest-recent
www.knack.be/nieuws/belgie,www.knack.be/nieuws/belgie/man-opgepakt-bij-antiterreuractie-schaarbeek-jambon-een-persoon-uit-politieapparaat-heeft-geblunderd/live-normal-681403.html
www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016/03/25,www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016/03/25/Video-toont-hoe-politie-kind-weghaalt-bij-neergeschoten-verdachte-in-Schaarbeek.dhtml
mijn.bibliotheek.be,mijn.bibliotheek.be/portal/rest/user/2d6430a8-51e6-4911-b121-e14c2dbc1f60/library/491993
mijn.bibliotheek.be/portal/rest/user/2d6430a8-51e6-4911-b121-e14c2dbc1f60,mijn.bibliotheek.be/portal/rest/user/2d6430a8-51e6-4911-b121-e14c2dbc1f60/library/491993
www.hln.be/hln/nl/957/Binnenland/article/detail/2657907,www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016/03/25/Video-toont-hoe-politie-kind-weghaalt-bij-neergeschoten-verdachte-in-Schaarbeek.dhtml
www.knack.be,www.knack.be/nieuws/belgie/man-opgepakt-bij-antiterreuractie-schaarbeek-jambon-een-persoon-uit-politieapparaat-heeft-geblunderd/live-normal-681403.html
www.standaard.be/nieuws,www.standaard.be/nieuws/meest-recent
www.hln.be/hln/nl/957,www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016/03/25/Video-toont-hoe-politie-kind-weghaalt-bij-neergeschoten-verdachte-in-Schaarbeek.dhtml
p.cygnus.cc.kuleuven.be/webapps,p.cygnus.cc.kuleuven.be/webapps/assignment
doorbraak.be/nl/nieuws,doorbraak.be/nl/nieuws/de-vijand-die-niet-genoemd-mag-worden
www.knack.be/nieuws/belgie/man-opgepakt-bij-antiterreuractie-schaarbeek-jambon-een-persoon-uit-politieapparaat-heeft-geblunderd,www.knack.be/nieuws/belgie/man-opgepakt-bij-antiterreuractie-schaarbeek-jambon-een-persoon-uit-politieapparaat-heeft-geblunderd/live-normal-681403.html
www.hln.be/hln/nl/923/Sport,www.hln.be/hln/nl/923/Sport/index.dhtml
mijn.bibliotheek.be/portal/rest,mijn.bibliotheek.be/portal/rest/user/2d6430a8-51e6-4911-b121-e14c2dbc1f60/library/491993
www.hln.be/hln/nl,www.hln.be/hln/nl/957/Binnenland/article/detail/2657907/2016/03/25/Video-toont-hoe-politie-kind-weghaalt-bij-neergeschoten-verdachte-in-Schaarbeek.dhtml
mijn.bibliotheek.be/portal,mijn.bibliotheek.be/portal/rest/user/2d6430a8-51e6-4911-b121-e14c2dbc1f60/library/491993
www.bloomberg.com/markets,www.bloomberg.com/markets/stocks/world-indexes/americas
weather.yahoo.com,weather.yahoo.com/belgium/vlaams-brabant/leuven-973505
